account_id,account_age_days,credit_limit,home_country,risk_score,is_high_risk,avg_txn_amount,avg_monthly_txns,has_2fa,account_type,total_transactions,total_amount,avg_amount,max_amount,fraud_count,fraud_amount,pct_foreign,avg_velocity,unique_countries,unique_categories,avg_ip_risk,fraud_rate,is_fraudster
ACC0000154,1092,3597.08,US,10.8,0,115.35,32.5,0,personal,23.0,6586.85,286.38,1684.19,1.0,349.0,0.17,1.26,4.0,10.0,21.62,0.043478,1.0
ACC0000155,1602,14770.69,US,32.4,0,254.41,20.4,0,premium,14.0,1570.77,112.2,667.12,0.0,0.0,0.21,1.43,4.0,8.0,23.37,0.0,0.0
ACC0000156,2426,7493.69,US,25.6,0,155.49,33.8,1,personal,24.0,3892.1,162.17,963.43,0.0,0.0,0.33,1.08,8.0,9.0,19.92,0.0,0.0
ACC0000157,487,5452.88,US,4.0,0,17.58,6.4,1,premium,6.0,1260.39,210.06,554.5,0.0,0.0,0.33,0.83,3.0,5.0,33.63,0.0,0.0
ACC0000158,2046,2346.2,US,16.7,0,58.27,20.2,0,business,16.0,2520.23,157.51,909.33,0.0,0.0,0.19,0.81,4.0,9.0,14.92,0.0,0.0
ACC0000159,1858,2028.37,US,5.7,0,71.46,14.3,1,personal,8.0,601.81,75.23,160.78,0.0,0.0,0.0,0.38,1.0,5.0,18.14,0.0,0.0
ACC0000160,2867,6132.29,US,12.0,0,62.12,49.6,0,premium,41.0,5416.39,132.11,804.31,3.0,470.96,0.34,1.61,6.0,10.0,27.03,0.073171,1.0
ACC0000161,3635,8608.9,US,26.0,0,44.52,68.5,0,personal,58.0,9046.55,155.98,976.14,1.0,160.21,0.26,0.93,8.0,12.0,24.94,0.017241,1.0
ACC0000162,2434,5809.09,US,17.2,0,79.33,7.4,1,personal,11.0,6179.39,561.76,3313.83,0.0,0.0,0.18,1.0,3.0,7.0,20.89,0.0,0.0
ACC0000163,1511,19295.86,US,2.5,0,102.19,53.8,0,personal,35.0,3834.31,109.55,506.8,0.0,0.0,0.34,1.06,8.0,11.0,22.95,0.0,0.0
ACC0000164,1501,2847.03,US,29.7,0,98.03,9.4,1,business,5.0,430.28,86.06,117.37,0.0,0.0,0.4,0.8,2.0,4.0,27.16,0.0,0.0
ACC0000165,1543,5673.13,US,15.9,0,41.46,16.6,0,personal,11.0,2508.54,228.05,1300.33,0.0,0.0,0.64,1.0,4.0,8.0,21.24,0.0,0.0
ACC0000166,2976,1268.33,US,46.7,0,67.53,18.0,0,personal,16.0,4465.96,279.12,1173.5,1.0,377.49,0.25,1.25,5.0,9.0,27.36,0.0625,1.0
ACC0000167,1192,5818.72,US,3.6,0,145.56,16.9,1,premium,15.0,3502.09,233.47,1124.97,0.0,0.0,0.13,0.8,3.0,10.0,21.43,0.0,0.0
ACC0000168,634,15922.66,US,17.3,0,40.22,16.9,1,personal,14.0,3607.8,257.7,700.83,0.0,0.0,0.36,0.71,4.0,9.0,19.15,0.0,0.0
ACC0000169,1240,2136.22,US,22.5,0,109.47,34.2,0,personal,33.0,7005.28,212.28,1071.18,1.0,280.8,0.36,0.85,8.0,12.0,26.38,0.030303,1.0
ACC0000170,112,9640.28,US,42.0,0,85.78,8.2,1,personal,5.0,601.45,120.29,410.64,0.0,0.0,0.4,1.0,3.0,4.0,21.98,0.0,0.0
ACC0000171,414,15565.8,US,13.9,0,146.22,30.2,1,personal,29.0,5629.85,194.13,1170.35,0.0,0.0,0.34,1.0,9.0,10.0,18.7,0.0,0.0
ACC0000172,355,2830.56,US,11.9,0,39.9,3.9,1,personal,4.0,342.86,85.72,226.84,0.0,0.0,0.75,1.0,4.0,3.0,22.4,0.0,0.0
ACC0000173,2823,7140.6,US,16.7,0,60.34,7.1,1,personal,4.0,363.04,90.76,196.04,0.0,0.0,0.25,1.25,2.0,3.0,27.58,0.0,0.0
ACC0000174,2644,17390.95,US,30.5,0,167.37,11.4,1,business,7.0,830.46,118.64,217.32,0.0,0.0,0.14,0.43,2.0,4.0,25.06,0.0,0.0
ACC0000175,2552,5909.88,US,14.2,0,117.46,30.9,1,personal,20.0,2382.69,119.13,1023.19,0.0,0.0,0.4,0.85,6.0,7.0,22.77,0.0,0.0
ACC0000176,1701,9222.23,US,13.1,0,128.81,12.6,1,personal,7.0,626.04,89.43,158.42,0.0,0.0,0.14,0.43,2.0,6.0,33.59,0.0,0.0
ACC0000177,2625,1188.97,US,10.6,0,53.92,20.6,1,personal,18.0,4345.03,241.39,1770.59,0.0,0.0,0.44,1.33,7.0,10.0,25.84,0.0,0.0
ACC0000178,613,7924.46,US,7.4,0,63.87,60.9,1,personal,50.0,9600.03,192.0,1770.71,1.0,288.2,0.26,1.34,10.0,13.0,18.83,0.02,1.0
ACC0000179,3290,7433.78,US,19.3,0,145.58,4.0,1,personal,1.0,44.67,44.67,44.67,0.0,0.0,0.0,0.0,1.0,1.0,5.2,0.0,0.0
ACC0000180,1843,1701.1,US,7.2,0,25.03,49.1,0,personal,43.0,6416.57,149.22,529.91,1.0,396.68,0.16,1.09,5.0,12.0,21.16,0.023256,1.0
ACC0000181,3425,2272.28,US,20.3,0,7.84,32.5,0,personal,30.0,5827.99,194.27,1536.59,0.0,0.0,0.23,1.0,5.0,11.0,18.49,0.0,0.0
ACC0000182,581,7968.1,US,15.9,0,105.74,15.9,0,business,10.0,1554.13,155.41,349.38,0.0,0.0,0.4,1.1,5.0,6.0,19.06,0.0,0.0
ACC0000183,1830,3857.72,US,9.8,0,91.24,11.5,1,premium,15.0,2105.84,140.39,1178.7,2.0,1335.23,0.13,1.73,3.0,7.0,26.83,0.133333,1.0
ACC0000184,2550,11962.72,US,19.1,0,63.51,17.6,1,personal,12.0,1644.69,137.06,369.57,0.0,0.0,0.42,1.17,5.0,7.0,22.22,0.0,0.0
ACC0000185,1824,6301.74,US,21.3,0,42.75,57.0,0,business,43.0,6376.23,148.28,665.32,1.0,76.7,0.26,1.05,9.0,11.0,20.36,0.023256,1.0
ACC0000186,1645,5141.83,US,3.4,0,69.68,24.4,1,personal,23.0,5163.19,224.49,1205.65,0.0,0.0,0.22,1.26,5.0,12.0,15.96,0.0,0.0
ACC0000187,631,4288.28,US,25.3,0,38.77,14.3,1,business,11.0,2387.22,217.02,726.48,0.0,0.0,0.18,1.36,3.0,8.0,19.16,0.0,0.0
ACC0000188,1409,6211.43,US,32.6,0,90.12,7.0,1,premium,6.0,1734.51,289.08,1309.3,0.0,0.0,0.33,0.83,3.0,5.0,13.82,0.0,0.0
ACC0000189,894,9342.66,US,38.9,0,29.03,19.9,1,premium,13.0,1305.43,100.42,385.18,1.0,49.95,0.38,1.38,5.0,9.0,21.07,0.076923,1.0
ACC0000190,1121,7533.24,US,21.4,0,21.78,14.4,1,personal,14.0,2991.71,213.69,1688.46,0.0,0.0,0.29,0.29,4.0,8.0,19.01,0.0,0.0
ACC0000191,2504,3503.76,US,20.0,0,31.21,22.5,0,personal,11.0,1294.82,117.71,305.51,0.0,0.0,0.55,1.45,6.0,6.0,27.95,0.0,0.0
ACC0000192,2311,13247.31,US,8.9,0,38.16,13.5,0,personal,13.0,1724.36,132.64,819.94,0.0,0.0,0.31,0.85,4.0,6.0,13.63,0.0,0.0
ACC0000193,2228,8317.82,US,11.1,0,90.8,27.0,0,personal,31.0,3718.03,119.94,623.43,0.0,0.0,0.32,0.97,8.0,9.0,21.23,0.0,0.0
ACC0000194,1339,6688.78,US,8.3,0,89.24,45.2,1,personal,34.0,6379.75,187.64,1181.59,0.0,0.0,0.24,0.88,5.0,11.0,19.27,0.0,0.0
ACC0000195,3504,5288.86,US,30.1,0,194.82,19.6,0,personal,15.0,3685.2,245.68,1047.81,0.0,0.0,0.47,1.07,7.0,10.0,22.73,0.0,0.0
ACC0000196,347,7332.26,US,13.4,0,66.68,14.9,1,personal,8.0,1051.17,131.4,261.52,0.0,0.0,0.5,0.75,4.0,4.0,14.96,0.0,0.0
ACC0000197,1270,1135.31,US,18.1,0,85.47,25.4,0,personal,13.0,2992.23,230.17,939.68,0.0,0.0,0.23,1.08,4.0,7.0,18.06,0.0,0.0
ACC0000198,457,5961.32,US,18.1,0,124.45,12.9,1,personal,10.0,3622.12,362.21,1423.87,0.0,0.0,0.1,0.6,2.0,7.0,17.0,0.0,0.0
ACC0000199,1256,18254.12,US,19.9,0,42.32,8.2,1,personal,6.0,755.37,125.9,253.89,0.0,0.0,0.5,0.33,4.0,4.0,23.93,0.0,0.0
ACC0000200,3512,5860.49,US,29.3,0,82.22,25.6,1,premium,18.0,1854.47,103.03,396.41,1.0,91.93,0.44,1.17,6.0,10.0,23.27,0.055556,1.0
ACC0000201,1355,5254.19,US,38.3,0,23.36,22.5,0,business,15.0,3194.43,212.96,798.32,0.0,0.0,0.33,1.47,5.0,12.0,24.71,0.0,0.0
ACC0000202,3319,3051.21,US,27.7,0,38.87,36.6,1,business,24.0,3385.34,141.06,606.5,2.0,544.12,0.29,1.38,7.0,12.0,22.55,0.083333,1.0
ACC0000203,1822,7289.44,US,13.3,0,21.89,22.1,0,personal,17.0,3089.44,181.73,829.84,2.0,898.77,0.24,1.12,5.0,8.0,17.56,0.117647,1.0
ACC0000204,2562,4204.63,US,28.5,0,26.77,13.3,1,personal,9.0,1828.41,203.16,1165.72,1.0,112.89,0.22,1.56,3.0,5.0,17.23,0.111111,1.0
ACC0000205,1685,14008.78,US,17.3,0,119.81,15.5,1,business,12.0,1324.69,110.39,326.33,0.0,0.0,0.17,1.0,3.0,7.0,12.68,0.0,0.0
ACC0000206,992,2462.92,US,44.4,0,98.96,48.0,0,personal,34.0,4562.75,134.2,536.26,0.0,0.0,0.24,1.09,7.0,11.0,21.58,0.0,0.0
ACC0000207,2796,3422.6,US,13.7,0,59.83,17.6,1,business,16.0,2115.4,132.21,715.97,0.0,0.0,0.5,1.06,7.0,8.0,22.88,0.0,0.0
ACC0000208,3538,3039.04,US,8.4,0,54.88,19.3,1,personal,15.0,1818.81,121.25,439.14,0.0,0.0,0.13,0.8,3.0,8.0,18.4,0.0,0.0
ACC0000209,983,21325.59,US,28.0,0,40.89,30.4,0,personal,25.0,5340.23,213.61,1530.08,1.0,86.38,0.32,0.72,7.0,13.0,21.48,0.04,1.0
ACC0000210,2849,4222.52,US,20.6,0,56.06,62.6,0,personal,45.0,11791.1,262.02,3582.08,2.0,3954.28,0.29,0.89,7.0,11.0,23.81,0.044444,1.0
ACC0000211,975,3170.16,US,21.4,0,142.93,7.2,0,business,9.0,1083.74,120.42,391.83,0.0,0.0,0.11,0.22,2.0,5.0,19.54,0.0,0.0
ACC0000212,2625,922.9,US,19.0,0,51.63,3.5,0,premium,1.0,233.62,233.62,233.62,0.0,0.0,1.0,0.0,1.0,1.0,28.8,0.0,0.0
ACC0000213,2886,2370.61,US,24.9,0,64.57,6.5,1,business,3.0,492.92,164.31,389.49,0.0,0.0,1.0,1.67,3.0,2.0,30.1,0.0,0.0
ACC0000214,1656,7497.37,US,10.9,0,68.13,19.0,1,personal,15.0,1375.43,91.7,217.58,0.0,0.0,0.33,1.2,6.0,7.0,23.52,0.0,0.0
ACC0000215,2697,7473.36,US,20.1,0,48.42,17.3,1,personal,9.0,981.68,109.08,299.88,0.0,0.0,0.33,0.44,3.0,6.0,21.99,0.0,0.0
ACC0000216,1015,2919.12,US,23.6,0,119.29,64.6,1,premium,39.0,5902.37,151.34,548.95,0.0,0.0,0.31,0.9,7.0,11.0,22.17,0.0,0.0
ACC0000217,316,3051.76,US,20.3,0,42.16,25.9,1,personal,23.0,3402.86,147.95,656.8,0.0,0.0,0.26,0.83,4.0,10.0,18.49,0.0,0.0
ACC0000218,378,21761.48,US,28.2,0,92.29,7.2,1,personal,5.0,3959.11,791.82,3442.47,0.0,0.0,0.6,0.6,4.0,4.0,27.46,0.0,0.0
ACC0000219,1648,42493.39,US,28.5,0,156.23,9.4,1,personal,7.0,851.96,121.71,335.8,0.0,0.0,0.29,0.86,2.0,4.0,21.21,0.0,0.0
ACC0000220,3297,12330.34,US,34.1,0,65.28,3.8,1,personal,2.0,83.74,41.87,43.66,0.0,0.0,0.5,1.0,2.0,2.0,16.05,0.0,0.0
ACC0000221,491,17110.09,US,7.8,0,204.22,47.8,1,personal,49.0,5902.2,120.45,1089.14,0.0,0.0,0.37,1.24,9.0,10.0,19.62,0.0,0.0
ACC0000222,1679,20274.93,US,9.5,0,41.76,22.9,0,personal,18.0,4598.79,255.49,940.61,1.0,121.95,0.39,1.44,7.0,13.0,19.37,0.055556,1.0
ACC0000223,2578,28901.74,US,24.0,0,168.36,24.1,1,business,13.0,2734.25,210.33,1534.52,0.0,0.0,0.62,0.69,6.0,9.0,25.47,0.0,0.0
ACC0000224,762,3860.14,US,38.6,0,89.46,41.1,0,business,36.0,5197.61,144.38,1018.57,1.0,400.59,0.31,1.42,9.0,11.0,21.19,0.027778,1.0
ACC0000225,2642,2434.23,US,19.0,0,29.9,37.3,1,personal,35.0,5140.42,146.87,1052.4,1.0,151.72,0.09,1.26,4.0,12.0,17.71,0.028571,1.0
ACC0000226,1137,21307.02,US,41.7,0,48.66,17.1,1,personal,19.0,2889.71,152.09,874.21,0.0,0.0,0.32,1.26,6.0,9.0,19.49,0.0,0.0
ACC0000227,2957,2272.34,US,43.3,0,179.62,35.3,0,business,24.0,3225.01,134.38,1035.47,1.0,165.11,0.29,0.96,5.0,10.0,20.55,0.041667,1.0
ACC0000228,2126,2158.4,US,37.4,0,78.08,35.7,1,personal,24.0,6178.47,257.44,1053.84,0.0,0.0,0.17,0.83,4.0,11.0,21.72,0.0,0.0
ACC0000229,2009,2198.42,US,14.6,0,332.53,23.6,1,personal,15.0,2963.75,197.58,697.6,0.0,0.0,0.2,1.0,4.0,7.0,19.01,0.0,0.0
ACC0000230,669,4424.37,US,33.7,0,64.68,31.1,1,personal,22.0,4567.07,207.59,690.1,0.0,0.0,0.23,0.77,5.0,10.0,16.86,0.0,0.0
ACC0000231,1706,1004.76,US,13.0,0,77.28,17.1,0,personal,12.0,1678.99,139.92,632.68,0.0,0.0,0.42,0.83,5.0,6.0,20.58,0.0,0.0
ACC0000232,3130,1561.67,US,7.1,0,35.46,11.1,0,personal,9.0,537.39,59.71,162.22,0.0,0.0,0.11,1.11,2.0,5.0,18.36,0.0,0.0
ACC0000233,100,2987.31,US,28.8,0,241.89,31.1,1,premium,34.0,6977.3,205.21,1858.62,2.0,1936.34,0.29,1.26,7.0,9.0,22.95,0.058824,1.0
ACC0000234,2775,1887.97,US,8.9,0,95.75,54.6,0,personal,42.0,9225.17,219.65,1420.29,0.0,0.0,0.24,0.88,9.0,13.0,23.05,0.0,0.0
ACC0000235,1813,11498.01,US,2.5,0,58.3,11.3,0,personal,7.0,1861.58,265.94,651.8,0.0,0.0,0.43,1.14,4.0,7.0,22.79,0.0,0.0
ACC0000236,2634,4940.98,US,40.5,0,125.04,11.4,1,personal,4.0,904.57,226.14,455.98,0.0,0.0,0.75,1.25,4.0,4.0,19.92,0.0,0.0
ACC0000237,2431,7797.96,US,7.4,0,113.63,57.2,0,personal,45.0,9512.84,211.4,978.31,0.0,0.0,0.42,1.04,8.0,13.0,24.15,0.0,0.0
ACC0000238,1594,7143.97,US,4.7,0,30.24,8.1,1,personal,3.0,99.11,33.04,40.74,0.0,0.0,0.33,1.67,2.0,1.0,22.57,0.0,0.0
ACC0000239,1147,4165.46,US,38.7,0,25.85,22.2,0,business,16.0,3401.76,212.61,1232.48,2.0,2180.89,0.06,1.62,2.0,9.0,13.35,0.125,1.0
ACC0000240,2300,10834.66,US,32.9,0,108.93,9.1,1,premium,8.0,861.66,107.71,291.23,0.0,0.0,0.25,0.62,2.0,5.0,16.36,0.0,0.0
ACC0000241,537,7056.6,US,24.0,0,56.01,16.4,1,personal,16.0,2913.6,182.1,872.06,2.0,1614.87,0.31,1.0,6.0,8.0,27.99,0.125,1.0
ACC0000242,2144,3809.6,US,3.7,0,92.72,15.2,0,personal,15.0,3435.13,229.01,709.79,0.0,0.0,0.07,0.93,2.0,8.0,18.79,0.0,0.0
ACC0000243,372,1277.77,US,2.1,0,92.8,8.6,1,premium,5.0,423.6,84.72,175.25,0.0,0.0,0.2,1.0,2.0,4.0,11.16,0.0,0.0
ACC0000244,2382,7454.15,US,6.4,0,56.9,9.4,1,business,5.0,977.65,195.53,499.95,0.0,0.0,0.2,0.8,2.0,4.0,24.56,0.0,0.0
ACC0000245,2306,1791.77,US,22.9,0,100.48,8.2,1,personal,12.0,1147.51,95.63,258.22,1.0,19.24,0.25,1.42,4.0,7.0,26.27,0.083333,1.0
ACC0000246,335,6662.34,US,12.3,0,206.6,64.4,1,premium,39.0,6375.65,163.48,705.05,1.0,16.79,0.38,0.9,10.0,11.0,23.81,0.025641,1.0
ACC0000247,2772,5234.94,US,27.7,0,57.17,54.2,0,premium,32.0,4704.0,147.0,1015.69,0.0,0.0,0.25,1.09,4.0,10.0,22.53,0.0,0.0
ACC0000248,1535,1655.25,US,35.8,0,141.89,15.3,1,business,14.0,2546.31,181.88,730.25,0.0,0.0,0.5,0.79,6.0,10.0,25.53,0.0,0.0
ACC0000249,2878,6043.37,US,7.1,0,31.91,18.3,1,personal,8.0,540.54,67.57,146.3,0.0,0.0,0.62,1.25,6.0,5.0,19.82,0.0,0.0
ACC0000250,180,5727.62,US,6.7,0,16.18,26.7,1,personal,24.0,2513.7,104.74,305.98,0.0,0.0,0.38,0.71,7.0,10.0,24.33,0.0,0.0
ACC0000251,679,5744.27,US,17.6,0,79.43,8.0,1,personal,5.0,704.72,140.94,465.14,0.0,0.0,0.2,0.4,2.0,5.0,14.64,0.0,0.0
ACC0000252,1818,5528.09,US,20.9,0,26.69,23.0,0,personal,14.0,1252.0,89.43,273.54,3.0,248.13,0.43,1.43,6.0,6.0,30.96,0.214286,1.0
ACC0000253,711,2916.35,US,22.8,0,50.24,7.1,1,personal,6.0,1915.19,319.2,714.09,0.0,0.0,0.33,0.83,3.0,6.0,19.25,0.0,0.0
ACC0000254,1224,7889.49,US,25.6,0,67.45,92.9,0,personal,55.0,7642.01,138.95,614.85,0.0,0.0,0.29,0.98,9.0,12.0,21.32,0.0,0.0
ACC0000255,2421,2835.22,US,23.2,0,61.14,20.1,1,personal,22.0,3173.53,144.25,760.54,0.0,0.0,0.23,1.18,6.0,9.0,23.65,0.0,0.0
ACC0000256,553,2080.42,US,23.3,0,93.78,13.4,1,business,7.0,862.44,123.21,303.11,0.0,0.0,0.14,0.57,2.0,4.0,12.87,0.0,0.0
ACC0000257,2483,8431.31,US,28.3,0,30.63,19.1,0,personal,11.0,2560.76,232.8,1216.72,0.0,0.0,0.27,1.55,4.0,8.0,22.11,0.0,0.0
ACC0000258,404,10395.67,US,5.8,0,49.5,5.8,0,premium,6.0,965.74,160.96,297.87,1.0,296.59,0.17,1.17,2.0,6.0,28.2,0.166667,1.0
ACC0000259,664,7982.11,US,12.7,0,60.13,28.1,1,premium,24.0,8545.24,356.05,4092.49,1.0,598.11,0.46,1.17,7.0,8.0,24.62,0.041667,1.0
ACC0000260,2157,4164.05,US,21.7,0,62.82,70.2,1,personal,52.0,8443.07,162.37,752.13,1.0,147.52,0.35,1.06,9.0,13.0,24.23,0.019231,1.0
ACC0000261,2902,1041.51,US,14.1,0,28.7,10.0,1,personal,9.0,1248.77,138.75,636.02,0.0,0.0,0.67,1.11,5.0,5.0,26.08,0.0,0.0
ACC0000262,647,16080.33,US,4.8,0,58.66,7.2,1,business,7.0,2021.53,288.79,1062.37,1.0,1062.37,0.29,1.43,3.0,6.0,24.2,0.142857,1.0
ACC0000263,1115,1028.57,US,6.0,0,58.33,16.7,1,personal,12.0,1680.62,140.05,701.56,0.0,0.0,0.33,0.75,5.0,6.0,30.02,0.0,0.0
ACC0000264,3378,7854.56,US,13.8,0,39.77,40.4,0,personal,38.0,7055.47,185.67,1153.2,1.0,63.87,0.18,1.08,6.0,13.0,21.96,0.026316,1.0
ACC0000265,3612,26587.31,US,2.8,0,99.32,29.3,1,personal,20.0,3561.11,178.06,711.1,0.0,0.0,0.25,1.15,5.0,9.0,16.9,0.0,0.0
ACC0000266,2133,5539.02,US,27.8,0,44.14,20.8,0,premium,19.0,5821.56,306.4,1245.04,0.0,0.0,0.26,1.47,4.0,9.0,17.52,0.0,0.0
ACC0000267,1648,6204.23,US,1.2,0,42.65,19.0,0,personal,15.0,2904.09,193.61,554.16,0.0,0.0,0.4,0.87,5.0,8.0,21.67,0.0,0.0
ACC0000268,1285,6657.22,US,43.8,0,54.38,28.3,1,personal,28.0,5238.13,187.08,1262.5,0.0,0.0,0.29,0.96,6.0,11.0,19.63,0.0,0.0
ACC0000269,2247,5759.08,US,18.9,0,44.71,17.6,1,personal,12.0,4659.66,388.3,2203.81,1.0,742.33,0.08,1.33,2.0,8.0,15.08,0.083333,1.0
ACC0000270,2169,32224.77,US,15.0,0,45.39,25.9,1,personal,23.0,3057.33,132.93,891.15,0.0,0.0,0.22,1.17,5.0,11.0,16.77,0.0,0.0
ACC0000271,1097,2503.56,US,5.8,0,100.1,7.2,1,personal,4.0,1757.44,439.36,1066.06,0.0,0.0,0.5,0.5,3.0,4.0,17.18,0.0,0.0
ACC0000272,112,2264.29,US,13.3,0,196.56,7.7,1,personal,3.0,262.18,87.39,137.17,0.0,0.0,0.33,1.0,2.0,2.0,41.03,0.0,0.0
ACC0000273,578,3781.97,US,2.5,0,34.66,23.2,1,personal,12.0,1051.91,87.66,183.1,0.0,0.0,0.08,0.67,2.0,6.0,16.7,0.0,0.0
ACC0000274,3499,19784.72,US,19.9,0,106.29,60.8,0,premium,43.0,7647.13,177.84,914.76,2.0,381.28,0.28,1.35,8.0,13.0,21.81,0.046512,1.0
ACC0000275,1543,3097.96,US,39.5,0,85.4,23.2,0,personal,24.0,2011.0,83.79,245.47,0.0,0.0,0.25,0.88,6.0,8.0,21.08,0.0,0.0
ACC0000276,1775,6934.32,US,28.8,0,18.82,6.7,1,personal,2.0,732.55,366.28,669.8,0.0,0.0,0.5,1.0,2.0,2.0,23.8,0.0,0.0
ACC0000277,1720,11577.36,US,9.3,0,50.48,27.5,0,business,22.0,2948.26,134.01,1109.03,0.0,0.0,0.32,0.86,6.0,11.0,24.08,0.0,0.0
ACC0000278,2863,9165.36,US,31.7,0,40.74,13.1,0,personal,8.0,1212.15,151.52,510.79,0.0,0.0,0.0,0.25,1.0,5.0,12.84,0.0,0.0
ACC0000279,265,11097.32,US,14.2,0,96.77,7.1,0,personal,5.0,349.15,69.83,145.38,0.0,0.0,0.0,1.2,1.0,3.0,26.94,0.0,0.0
ACC0000280,329,15281.36,US,15.1,0,95.48,16.7,0,personal,15.0,6085.07,405.67,2798.37,1.0,2798.37,0.07,1.47,2.0,11.0,21.69,0.066667,1.0
ACC0000281,1028,6289.18,US,7.5,0,90.7,17.1,1,personal,12.0,1950.14,162.51,753.15,0.0,0.0,0.33,1.0,5.0,6.0,24.26,0.0,0.0
ACC0000282,1791,3409.64,US,22.4,0,48.46,34.3,0,business,28.0,4602.1,164.36,975.42,0.0,0.0,0.25,1.04,5.0,11.0,23.35,0.0,0.0
ACC0000283,2459,5529.07,US,10.3,0,85.07,35.7,0,business,34.0,6422.7,188.9,1516.39,0.0,0.0,0.24,0.94,6.0,11.0,21.97,0.0,0.0
ACC0000284,1806,3747.17,US,35.4,0,53.41,28.8,1,personal,23.0,3712.97,161.43,753.05,0.0,0.0,0.22,1.13,6.0,11.0,20.25,0.0,0.0
ACC0000285,1627,36947.07,US,6.6,0,153.08,13.5,0,personal,10.0,2135.46,213.55,596.91,1.0,59.84,0.3,1.5,4.0,7.0,22.35,0.1,1.0
ACC0000286,3424,3209.51,US,10.9,0,122.98,28.5,1,personal,27.0,28663.24,1061.6,23833.77,1.0,23833.77,0.3,1.48,7.0,13.0,22.46,0.037037,1.0
ACC0000287,612,7233.75,US,35.9,0,132.67,23.3,1,personal,19.0,3826.73,201.41,1098.01,2.0,722.39,0.32,1.58,5.0,10.0,26.34,0.105263,1.0
ACC0000288,2099,1479.28,US,40.0,0,53.93,29.6,1,personal,28.0,4047.21,144.54,779.9,0.0,0.0,0.21,0.71,6.0,10.0,19.9,0.0,0.0
ACC0000289,1992,5465.74,US,9.9,0,61.21,40.1,1,personal,26.0,5205.63,200.22,1687.36,0.0,0.0,0.19,0.77,6.0,10.0,21.91,0.0,0.0
ACC0000290,1744,3906.19,US,12.0,0,45.46,34.5,1,personal,32.0,5020.39,156.89,876.51,1.0,238.87,0.34,0.84,5.0,11.0,22.53,0.03125,1.0
ACC0000291,2953,8438.4,US,21.6,0,133.1,49.6,0,business,33.0,5517.33,167.19,1105.39,1.0,465.99,0.27,1.09,7.0,8.0,19.23,0.030303,1.0
ACC0000292,996,8616.23,US,15.1,0,104.0,21.5,1,personal,14.0,1373.45,98.1,411.63,0.0,0.0,0.43,1.43,4.0,7.0,27.06,0.0,0.0
ACC0000293,3482,15269.29,US,7.1,0,77.41,17.0,0,personal,14.0,4243.59,303.11,1330.75,1.0,35.38,0.36,1.43,4.0,9.0,20.18,0.071429,1.0
ACC0000294,1230,14329.21,US,30.9,0,47.26,46.7,1,personal,37.0,7906.13,213.68,1348.0,0.0,0.0,0.22,0.84,7.0,12.0,21.64,0.0,0.0
ACC0000295,2002,4660.86,US,15.4,0,44.36,17.7,1,personal,13.0,4013.17,308.71,2341.85,1.0,2341.85,0.15,1.23,3.0,8.0,22.99,0.076923,1.0
ACC0000296,1914,2308.82,US,4.3,0,78.76,19.9,0,personal,15.0,4595.01,306.33,1462.42,0.0,0.0,0.27,0.53,5.0,9.0,16.83,0.0,0.0
ACC0000297,3106,2535.93,US,19.3,0,83.05,21.3,0,personal,20.0,2355.96,117.8,537.05,0.0,0.0,0.15,1.0,4.0,8.0,19.78,0.0,0.0
ACC0000298,1618,6261.6,US,6.4,0,52.01,7.5,1,personal,3.0,583.52,194.51,345.1,0.0,0.0,0.67,0.67,3.0,2.0,30.83,0.0,0.0
ACC0000299,1060,5576.01,US,31.3,0,138.93,59.2,1,personal,44.0,6745.69,153.31,2283.43,0.0,0.0,0.41,1.09,8.0,12.0,23.15,0.0,0.0
ACC0000300,108,6041.1,US,32.1,0,107.07,55.9,0,personal,31.0,4221.18,136.17,598.89,0.0,0.0,0.26,1.29,7.0,12.0,24.35,0.0,0.0
ACC0000301,1346,3203.22,US,36.4,0,75.13,32.5,1,personal,14.0,2718.9,194.21,725.5,1.0,10.7,0.57,0.86,7.0,9.0,23.71,0.071429,1.0
ACC0000302,3021,15518.53,US,30.5,0,79.56,30.1,1,personal,20.0,4881.7,244.08,1463.25,2.0,919.3,0.35,0.8,6.0,9.0,25.52,0.1,1.0
ACC0000303,65,1513.0,US,19.6,0,70.46,7.9,1,personal,13.0,1529.01,117.62,505.48,0.0,0.0,0.23,0.77,4.0,7.0,24.24,0.0,0.0
ACC0000304,3274,3064.46,US,25.8,0,97.07,46.8,1,personal,51.0,8362.88,163.98,1282.74,0.0,0.0,0.31,1.16,8.0,13.0,23.57,0.0,0.0
ACC0000305,1995,2076.24,US,40.5,0,65.35,25.6,1,personal,15.0,4387.21,292.48,1461.42,0.0,0.0,0.27,0.8,5.0,12.0,20.83,0.0,0.0
ACC0000306,537,4158.13,US,5.3,0,32.64,11.2,0,personal,8.0,1076.07,134.51,356.21,1.0,236.16,0.5,2.5,4.0,8.0,30.59,0.125,1.0
ACC0000307,1123,13323.08,US,50.5,0,128.17,47.9,1,personal,35.0,5591.11,159.75,1219.64,0.0,0.0,0.14,0.83,5.0,13.0,28.14,0.0,0.0
ACC0000308,2035,3904.16,US,41.4,0,49.09,10.5,1,personal,8.0,734.22,91.78,158.14,0.0,0.0,0.12,1.75,2.0,3.0,14.36,0.0,0.0
